"","id","Idescat_code","municipality_name","year","group","group_threat","treat_ever","water_use","water_price","population","shr_left_2011","shr_left_2015","shr_left_2016","shr_14oryounger_2013","shr_65orolder_2013","shr_14oryounger_2016","shr_65orolder_2016","shr_tertiaryedu_2021","shared_basins","index_hydrological_drought"
"6484",848,"172001","TORTELLA",2019,0,NA,0,43.4857849196539,0.751,809,0.493638676844784,0.57345971563981,0.64218009478673,0.13953488372093,0.237726098191214,0.139564660691421,0.227912932138284,40.7,0,0.730043541364296
"6485",848,"172001","TORTELLA",2021,0,NA,0,41.5024509803922,0.751,816,0.493638676844784,0.57345971563981,0.64218009478673,0.13953488372093,0.237726098191214,0.139564660691421,0.227912932138284,40.7,0,0.730043541364296
"6486",848,"172001","TORTELLA",2018,0,NA,0,38.6741573033708,0.751,801,0.493638676844784,0.57345971563981,0.64218009478673,0.13953488372093,0.237726098191214,0.139564660691421,0.227912932138284,40.7,0,0.730043541364296
"6500",851,"172023","TOSSA DE MAR",2022,0,NA,0,76.5498656816656,1.312,5956,0.398562975486052,0.554103715802368,0.576668139637649,0.134010152284264,0.178003384094755,0.136049472535467,0.19170607493634,28,0,1.19241573033708
"6502",851,"172023","TOSSA DE MAR",2020,0,NA,0,74.0044688896528,1.312,5818,0.398562975486052,0.554103715802368,0.576668139637649,0.134010152284264,0.178003384094755,0.136049472535467,0.19170607493634,28,0,1.19241573033708
"6503",851,"172023","TOSSA DE MAR",2023,0,NA,0,70.7426030719483,1.312,6185,0.398562975486052,0.554103715802368,0.576668139637649,0.134010152284264,0.178003384094755,0.136049472535467,0.19170607493634,28,0,1.19241573033708
"6505",851,"172023","TOSSA DE MAR",2019,0,NA,0,81.2780221713884,1.312,5683,0.398562975486052,0.554103715802368,0.576668139637649,0.134010152284264,0.178003384094755,0.136049472535467,0.19170607493634,28,0,1.19241573033708
"6508",851,"172023","TOSSA DE MAR",2021,0,NA,0,73.6946037099494,1.312,5930,0.398562975486052,0.554103715802368,0.576668139637649,0.134010152284264,0.178003384094755,0.136049472535467,0.19170607493634,28,0,1.19241573033708
"6509",851,"172023","TOSSA DE MAR",2018,0,NA,0,78.5342048710602,1.312,5584,0.398562975486052,0.554103715802368,0.576668139637649,0.134010152284264,0.178003384094755,0.136049472535467,0.19170607493634,28,0,1.19241573033708
"6510",851,"172023","TOSSA DE MAR",2024,0,NA,0,NA,1.312,6.241,0.398562975486052,0.554103715802368,0.576668139637649,0.134010152284264,0.178003384094755,0.136049472535467,0.19170607493634,28,0,1.19241573033708
